timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-24T00:31:00,codecarbon,bd3b44cc-2137-4f82-a3e4-891a487c1123,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4498.798711197,0.020520661402181953,4.561364648546812e-06,28.79872047643918,152.5668558972159,5.740283489227295,0.03280977206835221,0.16867220299321,0.0071715959534247664,0.2086535710149871,Brazil,BRA,rio de janeiro,,,Linux-6.8.0-54-generic-x86_64-with-glibc2.39,3.12.7,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-43.1883,-22.9072,15.307422637939453,machine,N,1.0
