Modelo,Emissões de CO2 (kg)
Modelo_1,0.020520661402181953
Modelo_2,0.02044012775571144
Modelo_3,0.021073967833964244
Modelo_4,0.02090738591706997
Modelo_5,0.020871227596797333
Modelo_6,0.020828002826241514
Modelo_7,0.020807397586534743
Modelo_8,0.020694951977839035
Modelo_9,0.020777415626156842
Modelo_10,0.02081954677265441
