Modelo,Emissões de CO2 (kg)
Modelo_1,0.0050061323637543755
Modelo_2,0.004856727179754708
Modelo_3,0.00488713657924131
Modelo_4,0.004803115627743259
Modelo_5,0.004802218474062645
Modelo_6,0.004822473159301122
Modelo_7,0.004835146202004561
Modelo_8,0.0047388959867774045
Modelo_9,0.004805555542215645
Modelo_10,0.0048382712391729105
